date,sales,profit,region,state,category,type,caffeination
9/1/2010,589,220,Central,IL,Espresso,Caffe Mocha,Regular
9/1/2010,498,155,Central,IL,Espresso,Decaf Espresso,Decaf
9/1/2010,387,129,Central,IL,Coffee,Columbian,Regular
9/1/2010,298,115,Central,IL,Coffee,Decaf Irish Cream,Decaf
9/1/2010,589,220,Central,IA,Herbal Tea,Chamomile,Decaf
9/1/2010,298,115,Central,IA,Herbal Tea,Lemon,Decaf
9/1/2010,498,155,Central,IA,Tea,Darjeeling,Regular
9/1/2010,672,223,Central,IA,Tea,Earl Grey,Regular
9/1/2010,58,18,Central,IA,Espresso,Caffe Mocha,Regular
9/1/2010,43,32,Central,IA,Espresso,Decaf Espresso,Decaf
9/1/2010,48,13,Central,IA,Coffee,Amaretto,Regular
9/1/2010,72,7,Central,IA,Coffee,Columbian,Regular
9/1/2010,35,3,Central,IA,Coffee,Decaf Irish Cream,Decaf
9/1/2010,106,7,Central,MO,Herbal Tea,Chamomile,Decaf
9/1/2010,115,44,Central,MO,Herbal Tea,Lemon,Decaf
9/1/2010,91,13,Central,MO,Tea,Darjeeling,Regular
9/1/2010,54,12,Central,MO,Tea,Earl Grey,Regular
9/1/2010,91,2,Central,MO,Tea,Green Tea,Regular
9/1/2010,108,41,Central,MO,Espresso,Caffe Mocha,Regular
9/1/2010,79,27,Central,MO,Espresso,Decaf Espresso,Decaf
9/1/2010,150,25,Central,MO,Coffee,Columbian,Regular
9/1/2010,136,34,Central,MO,Coffee,Decaf Irish Cream,Decaf
9/1/2010,50,14,Central,OH,Herbal Tea,Chamomile,Decaf
9/1/2010,72,23,Central,OH,Herbal Tea,Lemon,Decaf
9/1/2010,249,87,Central,OH,Tea,Darjeeling,Regular
9/1/2010,230,81,Central,OH,Tea,Earl Grey,Regular
9/1/2010,310,87,Central,OH,Espresso,Caffe Mocha,Regular
9/1/2010,102,6,Central,OH,Espresso,Decaf Espresso,Decaf
9/1/2010,125,28,Central,OH,Coffee,Amaretto,Regular
9/1/2010,107,29,Central,OH,Coffee,Columbian,Regular
9/1/2010,126,3,Central,OH,Coffee,Decaf Irish Cream,Decaf
9/1/2010,151,53,Central,WI,Herbal Tea,Chamomile,Decaf
9/1/2010,126,50,Central,WI,Herbal Tea,Lemon,Decaf
9/1/2010,113,31,Central,WI,Tea,Darjeeling,Regular
9/1/2010,149,2,Central,WI,Tea,Earl Grey,Regular
9/1/2010,182,53,Central,WI,Espresso,Caffe Mocha,Regular
9/1/2010,76,21,Central,WI,Espresso,Decaf Espresso,Decaf
9/1/2010,149,23,Central,WI,Coffee,Amaretto,Regular
9/1/2010,223,16,Central,WI,Coffee,Columbian,Regular
9/1/2010,199,58,Central,WI,Coffee,Decaf Irish Cream,Decaf
9/1/2010,108,41,East,CT,Tea,Darjeeling,Regular
9/1/2010,57,17,East,CT,Tea,Green Tea,Regular
9/1/2010,150,24,East,CT,Herbal Tea,Lemon,Decaf
9/1/2010,136,33,East,CT,Herbal Tea,Mint,Decaf
9/1/2010,149,2,East,CT,Espresso,Caffe Mocha,Regular
9/1/2010,113,23,East,CT,Espresso,Decaf Espresso,Decaf
9/1/2010,258,91,East,CT,Coffee,Columbian,Regular
9/1/2010,87,32,East,FL,Tea,Darjeeling,Regular
9/1/2010,126,49,East,FL,Tea,Green Tea,Regular
9/1/2010,76,21,East,FL,Herbal Tea,Chamomile,Decaf
9/1/2010,149,24,East,FL,Herbal Tea,Lemon,Decaf
9/1/2010,182,53,East,FL,Herbal Tea,Mint,Decaf
9/1/2010,199,58,East,FL,Espresso,Decaf Espresso,Decaf
9/1/2010,223,17,East,FL,Espresso,Caffe Mocha,Regular
9/1/2010,249,86,East,FL,Coffee,Columbian,Regular
9/1/2010,230,81,East,FL,Coffee,Decaf Irish Cream,Decaf
9/1/2010,72,23,East,MA,Tea,Darjeeling,Regular
9/1/2010,50,13,East,MA,Tea,Green Tea,Regular
9/1/2010,102,6,East,MA,Herbal Tea,Lemon,Decaf
9/1/2010,310,87,East,MA,Espresso,Regular Espresso,Regular
9/1/2010,98,31,East,MA,Espresso,Caffe Mocha,Regular
9/1/2010,576,465,East,MA,Coffee,Columbian,Regular
9/1/2010,48,12,East,NH,Tea,Darjeeling,Regular
9/1/2010,43,31,East,NH,Tea,Green Tea,Regular
9/1/2010,91,2,East,NH,Herbal Tea,Lemon,Decaf
9/1/2010,54,12,East,NH,Espresso,Regular Espresso,Regular
9/1/2010,106,7,East,NH,Espresso,Caffe Mocha,Regular
9/1/2010,120,33,East,NH,Coffee,Amaretto,Regular
9/1/2010,139,34,East,NH,Coffee,Columbian,Regular
9/1/2010,245,106,East,NY,Tea,Darjeeling,Regular
9/1/2010,302,133,East,NY,Tea,Earl Grey,Regular
9/1/2010,199,84,East,NY,Tea,Green Tea,Regular
9/1/2010,541,92,East,NY,Herbal Tea,Lemon,Decaf
9/1/2010,112,238,East,NY,Herbal Tea,Mint,Decaf
9/1/2010,567,224,East,NY,Espresso,Regular Espresso,Regular
9/1/2010,68,197,East,NY,Espresso,Caffe Mocha,Regular
9/1/2010,790,312,East,NY,Coffee,Columbian,Regular
9/1/2010,126,50,South,LA,Coffee,Decaf Irish Cream,Decaf
9/1/2010,119,46,South,LA,Coffee,Columbian,Regular
9/1/2010,159,55,South,LA,Herbal Tea,Chamomile,Decaf
9/1/2010,150,25,South,LA,Herbal Tea,Lemon,Decaf
9/1/2010,149,2,South,LA,Espresso,Caffe Latte,Regular
9/1/2010,151,53,South,LA,Espresso,Caffe Mocha,Regular
9/1/2010,113,31,South,LA,Espresso,Decaf Espresso,Decaf
9/1/2010,115,44,South,NM,Coffee,Decaf Irish Cream,Decaf
9/1/2010,139,34,South,NM,Coffee,Columbian,Regular
9/1/2010,48,13,South,NM,Herbal Tea,Chamomile,Decaf
9/1/2010,72,8,South,NM,Herbal Tea,Lemon,Decaf
9/1/2010,54,12,South,NM,Espresso,Caffe Latte,Regular
9/1/2010,106,8,South,NM,Espresso,Caffe Mocha,Regular
9/1/2010,91,13,South,NM,Espresso,Decaf Espresso,Decaf
9/1/2010,72,23,South,OK,Coffee,Decaf Irish Cream,Decaf
9/1/2010,140,47,South,OK,Coffee,Columbian,Regular
9/1/2010,149,24,South,OK,Herbal Tea,Chamomile,Decaf
9/1/2010,223,16,South,OK,Herbal Tea,Lemon,Decaf
9/1/2010,230,82,South,OK,Espresso,Caffe Latte,Regular
9/1/2010,50,13,South,OK,Espresso,Caffe Mocha,Regular
9/1/2010,249,87,South,OK,Espresso,Decaf Espresso,Decaf
9/1/2010,132,42,South,TX,Coffee,Decaf Irish Cream,Decaf
9/1/2010,546,197,South,TX,Coffee,Columbian,Regular
9/1/2010,125,27,South,TX,Herbal Tea,Chamomile,Decaf
9/1/2010,107,28,South,TX,Herbal Tea,Lemon,Decaf
9/1/2010,150,39,South,TX,Espresso,Caffe Latte,Regular
9/1/2010,302,134,South,TX,Espresso,Caffe Mocha,Regular
9/1/2010,199,85,South,TX,Espresso,Decaf Espresso,Decaf
9/1/2010,136,33,West,UT,Coffee,Amaretto,Regular
9/1/2010,113,22,West,UT,Coffee,Columbian,Regular
9/1/2010,120,34,West,UT,Herbal Tea,Chamomile,Decaf
9/1/2010,139,34,West,UT,Herbal Tea,Lemon,Decaf
9/1/2010,115,45,West,UT,Herbal Tea,Mint,Decaf
9/1/2010,106,7,West,UT,Tea,Darjeeling,Regular
9/1/2010,91,12,West,UT,Tea,Earl Grey,Regular
9/1/2010,54,13,West,UT,Tea,Green Tea,Regular
9/1/2010,150,24,West,UT,Coffee,Decaf Irish Cream,Decaf
9/1/2010,79,27,West,UT,Espresso,Caffe Latte,Regular
9/1/2010,159,56,West,UT,Espresso,Caffe Mocha,Regular
9/1/2010,108,40,West,UT,Espresso,Decaf Espresso,Decaf
9/1/2010,109,74,West,CA,Coffee,Amaretto,Regular
9/1/2010,790,313,West,CA,Coffee,Columbian,Regular
9/1/2010,245,105,West,CA,Herbal Tea,Chamomile,Decaf
9/1/2010,546,196,West,CA,Herbal Tea,Lemon,Decaf
9/1/2010,132,43,West,CA,Herbal Tea,Mint,Decaf
9/1/2010,302,134,West,CA,Tea,Darjeeling,Regular
9/1/2010,199,84,West,CA,Tea,Earl Grey,Regular
9/1/2010,150,39,West,CA,Tea,Green Tea,Regular
9/1/2010,138,120,West,CA,Coffee,Decaf Irish Cream,Decaf
9/1/2010,498,156,West,CA,Espresso,Caffe Latte,Regular
9/1/2010,290,26,West,CA,Espresso,Caffe Mocha,Regular
9/1/2010,589,220,West,CA,Espresso,Decaf Espresso,Decaf
9/1/2010,91,2,West,NV,Coffee,Columbian,Regular
9/1/2010,290,26,West,NV,Herbal Tea,Chamomile,Decaf
9/1/2010,387,129,West,NV,Herbal Tea,Lemon,Decaf
9/1/2010,298,115,West,NV,Herbal Tea,Mint,Decaf
9/1/2010,589,221,West,NV,Tea,Darjeeling,Regular
9/1/2010,498,156,West,NV,Tea,Earl Grey,Regular
9/1/2010,19,430,West,NV,Tea,Green Tea,Regular
9/1/2010,72,7,West,NV,Coffee,Decaf Irish Cream,Decaf
9/1/2010,43,32,West,NV,Espresso,Caffe Latte,Regular
9/1/2010,48,12,West,NV,Espresso,Caffe Mocha,Regular
9/1/2010,58,17,West,NV,Espresso,Decaf Espresso,Decaf
9/1/2010,126,3,West,OR,Coffee,Amaretto,Regular
9/1/2010,61,17,West,OR,Herbal Tea,Chamomile,Decaf
9/1/2010,140,47,West,OR,Herbal Tea,Lemon,Decaf
9/1/2010,50,13,West,OR,Tea,Darjeeling,Regular
9/1/2010,249,87,West,OR,Tea,Earl Grey,Regular
9/1/2010,230,81,West,OR,Tea,Green Tea,Regular
9/1/2010,137,18,West,OR,Coffee,Columbian,Regular
9/1/2010,107,28,West,OR,Coffee,Decaf Irish Cream,Decaf
9/1/2010,102,6,West,OR,Espresso,Caffe Latte,Regular
9/1/2010,125,28,West,OR,Espresso,Caffe Mocha,Regular
9/1/2010,310,87,West,OR,Espresso,Decaf Espresso,Decaf
9/1/2010,258,91,West,WA,Herbal Tea,Chamomile,Decaf
9/1/2010,119,47,West,WA,Herbal Tea,Lemon,Decaf
9/1/2010,151,54,West,WA,Tea,Darjeeling,Regular
9/1/2010,113,31,West,WA,Tea,Earl Grey,Regular
9/1/2010,149,2,West,WA,Tea,Green Tea,Regular
9/1/2010,167,56,West,WA,Coffee,Columbian,Regular
9/1/2010,223,16,West,WA,Coffee,Decaf Irish Cream,Decaf
9/1/2010,76,21,West,WA,Espresso,Caffe Latte,Regular
9/1/2010,149,23,West,WA,Espresso,Caffe Mocha,Regular
9/1/2010,182,53,West,WA,Espresso,Decaf Espresso,Decaf
10/1/2010,205,74,Central,CO,Tea,Green Tea,Regular
10/1/2010,322,92,Central,CO,Herbal Tea,Chamomile,Decaf
10/1/2010,122,5,Central,CO,Herbal Tea,Lemon,Decaf
10/1/2010,123,26,Central,CO,Herbal Tea,Mint,Decaf
10/1/2010,120,13,Central,CO,Tea,Darjeeling,Regular
10/1/2010,118,27,Central,CO,Tea,Earl Grey,Regular
10/1/2010,182,56,Central,CO,Espresso,Decaf Espresso,Decaf
10/1/2010,187,79,Central,CO,Espresso,Caffe Mocha,Regular
10/1/2010,265,116,Central,CO,Coffee,Decaf Irish Cream,Decaf
10/1/2010,302,133,Central,CO,Coffee,Amaretto,Regular
10/1/2010,90,27,Central,CO,Coffee,Columbian,Regular
10/1/2010,302,133,Central,IL,Herbal Tea,Chamomile,Decaf
10/1/2010,90,27,Central,IL,Herbal Tea,Lemon,Decaf
10/1/2010,265,116,Central,IL,Herbal Tea,Mint,Decaf
10/1/2010,187,78,Central,IL,Tea,Darjeeling,Regular
10/1/2010,182,55,Central,IL,Tea,Earl Grey,Regular
10/1/2010,478,149,Central,IL,Espresso,Decaf Espresso,Decaf
10/1/2010,598,224,Central,IL,Espresso,Caffe Mocha,Regular
10/1/2010,298,115,Central,IL,Coffee,Decaf Irish Cream,Decaf
10/1/2010,367,120,Central,IL,Coffee,Columbian,Regular
10/1/2010,598,224,Central,IA,Herbal Tea,Chamomile,Decaf
10/1/2010,298,114,Central,IA,Herbal Tea,Lemon,Decaf
10/1/2010,478,149,Central,IA,Tea,Darjeeling,Regular
10/1/2010,567,183,Central,IA,Tea,Earl Grey,Regular
10/1/2010,58,18,Central,IA,Espresso,Caffe Mocha,Regular
10/1/2010,43,31,Central,IA,Espresso,Decaf Espresso,Decaf
10/1/2010,23,2,Central,IA,Coffee,Decaf Irish Cream,Decaf
10/1/2010,52,15,Central,IA,Coffee,Amaretto,Regular
10/1/2010,68,7,Central,IA,Coffee,Columbian,Regular
10/1/2010,77,3,Central,MO,Tea,Green Tea,Regular
10/1/2010,109,6,Central,MO,Herbal Tea,Chamomile,Decaf
10/1/2010,109,26,Central,MO,Herbal Tea,Lemon,Decaf
10/1/2010,92,13,Central,MO,Tea,Darjeeling,Regular
10/1/2010,56,11,Central,MO,Tea,Earl Grey,Regular
10/1/2010,99,36,Central,MO,Espresso,Caffe Mocha,Regular
10/1/2010,79,28,Central,MO,Espresso,Decaf Espresso,Decaf
10/1/2010,142,35,Central,MO,Coffee,Decaf Irish Cream,Decaf
10/1/2010,177,35,Central,MO,Coffee,Columbian,Regular
10/1/2010,205,65,Central,OH,Tea,Darjeeling,Regular
10/1/2010,218,76,Central,OH,Tea,Earl Grey,Regular
10/1/2010,53,16,Central,OH,Herbal Tea,Chamomile,Decaf
10/1/2010,66,20,Central,OH,Herbal Tea,Lemon,Decaf
10/1/2010,322,92,Central,OH,Espresso,Caffe Mocha,Regular
10/1/2010,120,12,Central,OH,Espresso,Decaf Espresso,Decaf
10/1/2010,123,26,Central,OH,Coffee,Amaretto,Regular
10/1/2010,107,28,Central,OH,Coffee,Columbian,Regular
10/1/2010,122,5,Central,OH,Coffee,Decaf Irish Cream,Decaf
10/1/2010,113,30,Central,WI,Tea,Darjeeling,Regular
10/1/2010,144,0,Central,WI,Tea,Earl Grey,Regular
10/1/2010,159,57,Central,WI,Herbal Tea,Chamomile,Decaf
10/1/2010,118,45,Central,WI,Herbal Tea,Lemon,Decaf
10/1/2010,174,48,Central,WI,Espresso,Caffe Mocha,Regular
10/1/2010,51,10,Central,WI,Espresso,Decaf Espresso,Decaf
10/1/2010,126,15,Central,WI,Coffee,Amaretto,Regular
10/1/2010,230,18,Central,WI,Coffee,Columbian,Regular
10/1/2010,202,61,Central,WI,Coffee,Decaf Irish Cream,Decaf
10/1/2010,99,36,East,CT,Tea,Darjeeling,Regular
10/1/2010,60,18,East,CT,Tea,Green Tea,Regular
10/1/2010,177,34,East,CT,Herbal Tea,Lemon,Decaf
10/1/2010,142,35,East,CT,Herbal Tea,Mint,Decaf
10/1/2010,144,1,East,CT,Espresso,Caffe Mocha,Regular
10/1/2010,111,21,East,CT,Espresso,Decaf Espresso,Decaf
10/1/2010,313,115,East,CT,Coffee,Columbian,Regular
10/1/2010,94,35,East,FL,Tea,Darjeeling,Regular
10/1/2010,118,46,East,FL,Tea,Green Tea,Regular
10/1/2010,51,10,East,FL,Herbal Tea,Chamomile,Decaf
10/1/2010,126,16,East,FL,Herbal Tea,Lemon,Decaf
10/1/2010,174,48,East,FL,Herbal Tea,Mint,Decaf
10/1/2010,230,18,East,FL,Espresso,Caffe Mocha,Regular
10/1/2010,202,60,East,FL,Espresso,Decaf Espresso,Decaf
10/1/2010,218,76,East,FL,Coffee,Decaf Irish Cream,Decaf
10/1/2010,205,64,East,FL,Coffee,Columbian,Regular
10/1/2010,66,20,East,MA,Tea,Darjeeling,Regular
10/1/2010,53,15,East,MA,Tea,Green Tea,Regular
10/1/2010,120,13,East,MA,Herbal Tea,Lemon,Decaf
10/1/2010,116,11,East,MA,Espresso,Caffe Mocha,Regular
10/1/2010,322,92,East,MA,Espresso,Regular Espresso,Regular
10/1/2010,474,348,East,MA,Coffee,Columbian,Regular
10/1/2010,52,14,East,NH,Tea,Darjeeling,Regular
10/1/2010,43,32,East,NH,Tea,Green Tea,Regular
10/1/2010,77,3,East,NH,Herbal Tea,Lemon,Decaf
10/1/2010,109,7,East,NH,Espresso,Caffe Mocha,Regular
10/1/2010,56,12,East,NH,Espresso,Regular Espresso,Regular
10/1/2010,114,24,East,NH,Coffee,Columbian,Regular
10/1/2010,120,33,East,NH,Coffee,Amaretto,Regular
10/1/2010,265,115,East,NY,Tea,Darjeeling,Regular
10/1/2010,302,134,East,NY,Tea,Earl Grey,Regular
10/1/2010,187,78,East,NY,Tea,Green Tea,Regular
10/1/2010,513,129,East,NY,Herbal Tea,Lemon,Decaf
10/1/2010,164,170,East,NY,Herbal Tea,Mint,Decaf
10/1/2010,69,202,East,NY,Espresso,Caffe Mocha,Regular
10/1/2010,765,435,East,NY,Espresso,Regular Espresso,Regular
10/1/2010,650,247,East,NY,Coffee,Columbian,Regular
10/1/2010,119,47,South,LA,Coffee,Columbian,Regular
10/1/2010,118,45,South,LA,Coffee,Decaf Irish Cream,Decaf
10/1/2010,236,87,South,LA,Herbal Tea,Chamomile,Decaf
10/1/2010,177,34,South,LA,Herbal Tea,Lemon,Decaf
10/1/2010,144,1,South,LA,Espresso,Caffe Latte,Regular
10/1/2010,159,58,South,LA,Espresso,Caffe Mocha,Regular
10/1/2010,113,30,South,LA,Espresso,Decaf Espresso,Decaf
10/1/2010,114,23,South,NM,Coffee,Columbian,Regular
10/1/2010,109,26,South,NM,Coffee,Decaf Irish Cream,Decaf
10/1/2010,52,14,South,NM,Herbal Tea,Chamomile,Decaf
10/1/2010,68,6,South,NM,Herbal Tea,Lemon,Decaf
10/1/2010,56,12,South,NM,Espresso,Caffe Latte,Regular
10/1/2010,109,6,South,NM,Espresso,Caffe Mocha,Regular
10/1/2010,92,14,South,NM,Espresso,Decaf Espresso,Decaf
10/1/2010,205,74,South,OK,Coffee,Columbian,Regular
10/1/2010,66,21,South,OK,Coffee,Decaf Irish Cream,Decaf
10/1/2010,126,16,South,OK,Herbal Tea,Chamomile,Decaf
10/1/2010,230,17,South,OK,Herbal Tea,Lemon,Decaf
10/1/2010,218,76,South,OK,Espresso,Caffe Latte,Regular
10/1/2010,53,15,South,OK,Espresso,Caffe Mocha,Regular
10/1/2010,205,65,South,OK,Espresso,Decaf Espresso,Decaf
10/1/2010,520,185,South,TX,Coffee,Columbian,Regular
10/1/2010,90,26,South,TX,Coffee,Decaf Irish Cream,Decaf
10/1/2010,123,26,South,TX,Herbal Tea,Chamomile,Decaf
10/1/2010,107,28,South,TX,Herbal Tea,Lemon,Decaf
10/1/2010,182,55,South,TX,Espresso,Caffe Latte,Regular
10/1/2010,302,133,South,TX,Espresso,Caffe Mocha,Regular
10/1/2010,187,78,South,TX,Espresso,Decaf Espresso,Decaf
10/1/2010,120,33,West,UT,Herbal Tea,Chamomile,Decaf
10/1/2010,114,23,West,UT,Herbal Tea,Lemon,Decaf
10/1/2010,109,27,West,UT,Herbal Tea,Mint,Decaf
10/1/2010,109,6,West,UT,Tea,Darjeeling,Regular
10/1/2010,92,14,West,UT,Tea,Earl Grey,Regular
10/1/2010,56,12,West,UT,Tea,Green Tea,Regular
10/1/2010,142,36,West,UT,Coffee,Amaretto,Regular
10/1/2010,111,22,West,UT,Coffee,Columbian,Regular
10/1/2010,177,34,West,UT,Coffee,Decaf Irish Cream,Decaf
10/1/2010,79,28,West,UT,Espresso,Caffe Latte,Regular
10/1/2010,236,87,West,UT,Espresso,Caffe Mocha,Regular
10/1/2010,99,37,West,UT,Espresso,Decaf Espresso,Decaf
10/1/2010,265,115,West,CA,Herbal Tea,Chamomile,Decaf
10/1/2010,520,186,West,CA,Herbal Tea,Lemon,Decaf
10/1/2010,90,26,West,CA,Herbal Tea,Mint,Decaf
10/1/2010,302,134,West,CA,Tea,Darjeeling,Regular
10/1/2010,187,79,West,CA,Tea,Earl Grey,Regular
10/1/2010,182,56,West,CA,Tea,Green Tea,Regular
10/1/2010,109,74,West,CA,Coffee,Amaretto,Regular
10/1/2010,650,247,West,CA,Coffee,Columbian,Regular
10/1/2010,130,117,West,CA,Coffee,Decaf Irish Cream,Decaf
10/1/2010,478,149,West,CA,Espresso,Caffe Latte,Regular
10/1/2010,298,27,West,CA,Espresso,Caffe Mocha,Regular
10/1/2010,598,225,West,CA,Espresso,Decaf Espresso,Decaf
10/1/2010,298,26,West,NV,Herbal Tea,Chamomile,Decaf
10/1/2010,367,120,West,NV,Herbal Tea,Lemon,Decaf
10/1/2010,298,114,West,NV,Herbal Tea,Mint,Decaf
10/1/2010,598,224,West,NV,Tea,Darjeeling,Regular
10/1/2010,478,149,West,NV,Tea,Earl Grey,Regular
10/1/2010,21,363,West,NV,Tea,Green Tea,Regular
10/1/2010,77,2,West,NV,Coffee,Columbian,Regular
10/1/2010,68,7,West,NV,Coffee,Decaf Irish Cream,Decaf
10/1/2010,43,32,West,NV,Espresso,Caffe Latte,Regular
10/1/2010,52,14,West,NV,Espresso,Caffe Mocha,Regular
10/1/2010,58,17,West,NV,Espresso,Decaf Espresso,Decaf
10/1/2010,61,17,West,OR,Herbal Tea,Chamomile,Decaf
10/1/2010,205,73,West,OR,Herbal Tea,Lemon,Decaf
10/1/2010,53,16,West,OR,Tea,Darjeeling,Regular
10/1/2010,205,64,West,OR,Tea,Earl Grey,Regular
10/1/2010,218,76,West,OR,Tea,Green Tea,Regular
10/1/2010,122,5,West,OR,Coffee,Amaretto,Regular
10/1/2010,144,21,West,OR,Coffee,Columbian,Regular
10/1/2010,107,29,West,OR,Coffee,Decaf Irish Cream,Decaf
10/1/2010,120,12,West,OR,Espresso,Caffe Latte,Regular
10/1/2010,123,27,West,OR,Espresso,Caffe Mocha,Regular
10/1/2010,322,91,West,OR,Espresso,Decaf Espresso,Decaf
10/1/2010,313,115,West,WA,Herbal Tea,Chamomile,Decaf
10/1/2010,119,47,West,WA,Herbal Tea,Lemon,Decaf
10/1/2010,159,57,West,WA,Tea,Darjeeling,Regular
10/1/2010,113,31,West,WA,Tea,Earl Grey,Regular
10/1/2010,144,0,West,WA,Tea,Green Tea,Regular
10/1/2010,167,56,West,WA,Coffee,Columbian,Regular
10/1/2010,230,17,West,WA,Coffee,Decaf Irish Cream,Decaf
10/1/2010,51,10,West,WA,Espresso,Caffe Latte,Regular
10/1/2010,126,16,West,WA,Espresso,Caffe Mocha,Regular
10/1/2010,174,48,West,WA,Espresso,Decaf Espresso,Decaf
11/1/2010,200,70,Central,CO,Tea,Green Tea,Regular
11/1/2010,363,107,Central,CO,Herbal Tea,Chamomile,Decaf
11/1/2010,125,4,Central,CO,Herbal Tea,Lemon,Decaf
11/1/2010,138,32,Central,CO,Herbal Tea,Mint,Decaf
11/1/2010,124,15,Central,CO,Tea,Darjeeling,Regular
11/1/2010,125,29,Central,CO,Tea,Earl Grey,Regular
11/1/2010,189,58,Central,CO,Espresso,Decaf Espresso,Decaf
11/1/2010,123,48,Central,CO,Espresso,Caffe Mocha,Regular
11/1/2010,198,84,Central,CO,Coffee,Decaf Irish Cream,Decaf
11/1/2010,290,128,Central,CO,Coffee,Amaretto,Regular
11/1/2010,92,27,Central,CO,Coffee,Columbian,Regular
11/1/2010,290,127,Central,IL,Herbal Tea,Chamomile,Decaf
11/1/2010,92,27,Central,IL,Herbal Tea,Lemon,Decaf
11/1/2010,198,84,Central,IL,Herbal Tea,Mint,Decaf
11/1/2010,123,48,Central,IL,Tea,Darjeeling,Regular
11/1/2010,189,59,Central,IL,Tea,Earl Grey,Regular
11/1/2010,423,129,Central,IL,Espresso,Decaf Espresso,Decaf
11/1/2010,532,196,Central,IL,Espresso,Caffe Mocha,Regular
11/1/2010,278,106,Central,IL,Coffee,Decaf Irish Cream,Decaf
11/1/2010,412,139,Central,IL,Coffee,Columbian,Regular
11/1/2010,532,196,Central,IA,Herbal Tea,Chamomile,Decaf
11/1/2010,278,107,Central,IA,Herbal Tea,Lemon,Decaf
11/1/2010,423,129,Central,IA,Tea,Darjeeling,Regular
11/1/2010,545,173,Central,IA,Tea,Earl Grey,Regular
11/1/2010,56,16,Central,IA,Espresso,Caffe Mocha,Regular
11/1/2010,43,31,Central,IA,Espresso,Decaf Espresso,Decaf
11/1/2010,23,3,Central,IA,Coffee,Decaf Irish Cream,Decaf
11/1/2010,39,8,Central,IA,Coffee,Amaretto,Regular
11/1/2010,64,5,Central,IA,Coffee,Columbian,Regular
11/1/2010,74,4,Central,MO,Tea,Green Tea,Regular
11/1/2010,106,8,Central,MO,Herbal Tea,Chamomile,Decaf
11/1/2010,122,9,Central,MO,Herbal Tea,Lemon,Decaf
11/1/2010,82,9,Central,MO,Tea,Darjeeling,Regular
11/1/2010,76,3,Central,MO,Tea,Earl Grey,Regular
11/1/2010,132,51,Central,MO,Espresso,Caffe Mocha,Regular
11/1/2010,81,27,Central,MO,Espresso,Decaf Espresso,Decaf
11/1/2010,150,38,Central,MO,Coffee,Decaf Irish Cream,Decaf
11/1/2010,184,38,Central,MO,Coffee,Columbian,Regular
11/1/2010,197,62,Central,OH,Tea,Darjeeling,Regular
11/1/2010,245,89,Central,OH,Tea,Earl Grey,Regular
11/1/2010,80,29,Central,OH,Herbal Tea,Chamomile,Decaf
11/1/2010,88,30,Central,OH,Herbal Tea,Lemon,Decaf
11/1/2010,363,107,Central,OH,Espresso,Caffe Mocha,Regular
11/1/2010,124,16,Central,OH,Espresso,Decaf Espresso,Decaf
11/1/2010,138,33,Central,OH,Coffee,Amaretto,Regular
11/1/2010,114,32,Central,OH,Coffee,Columbian,Regular
11/1/2010,125,3,Central,OH,Coffee,Decaf Irish Cream,Decaf
11/1/2010,120,33,Central,WI,Tea,Darjeeling,Regular
11/1/2010,147,2,Central,WI,Tea,Earl Grey,Regular
11/1/2010,141,48,Central,WI,Herbal Tea,Chamomile,Decaf
11/1/2010,78,27,Central,WI,Herbal Tea,Lemon,Decaf
11/1/2010,164,45,Central,WI,Espresso,Caffe Mocha,Regular
11/1/2010,52,11,Central,WI,Espresso,Decaf Espresso,Decaf
11/1/2010,121,14,Central,WI,Coffee,Amaretto,Regular
11/1/2010,224,16,Central,WI,Coffee,Columbian,Regular
11/1/2010,180,51,Central,WI,Coffee,Decaf Irish Cream,Decaf
11/1/2010,132,51,East,CT,Tea,Darjeeling,Regular
11/1/2010,90,33,East,CT,Tea,Green Tea,Regular
11/1/2010,184,38,East,CT,Herbal Tea,Lemon,Decaf
11/1/2010,150,38,East,CT,Herbal Tea,Mint,Decaf
11/1/2010,147,2,East,CT,Espresso,Caffe Mocha,Regular
11/1/2010,124,26,East,CT,Espresso,Decaf Espresso,Decaf
11/1/2010,325,122,East,CT,Coffee,Columbian,Regular
11/1/2010,70,23,East,FL,Tea,Darjeeling,Regular
11/1/2010,78,28,East,FL,Tea,Green Tea,Regular
11/1/2010,52,11,East,FL,Herbal Tea,Chamomile,Decaf
11/1/2010,121,13,East,FL,Herbal Tea,Lemon,Decaf
11/1/2010,164,44,East,FL,Herbal Tea,Mint,Decaf
11/1/2010,224,15,East,FL,Espresso,Caffe Mocha,Regular
11/1/2010,180,51,East,FL,Espresso,Decaf Espresso,Decaf
11/1/2010,197,63,East,FL,Coffee,Columbian,Regular
11/1/2010,245,89,East,FL,Coffee,Decaf Irish Cream,Decaf
11/1/2010,88,31,East,MA,Tea,Darjeeling,Regular
11/1/2010,80,29,East,MA,Tea,Green Tea,Regular
11/1/2010,124,15,East,MA,Herbal Tea,Lemon,Decaf
11/1/2010,120,8,East,MA,Espresso,Caffe Mocha,Regular
11/1/2010,363,108,East,MA,Espresso,Regular Espresso,Regular
11/1/2010,454,324,East,MA,Coffee,Columbian,Regular
11/1/2010,39,8,East,NH,Tea,Darjeeling,Regular
11/1/2010,43,32,East,NH,Tea,Green Tea,Regular
11/1/2010,74,4,East,NH,Herbal Tea,Lemon,Decaf
